1. Pozisyon;1. Kuvvet;2. Pozisyon;2. Kuvvet;3. Pozisyon;3. Kuvvet;4. Pozisyon;4. Kuvvet;5. Pozisyon;5. Kuvvet;6. Pozisyon;6. Kuvvet;7. Pozisyon;7. Kuvvet;8. Pozisyon;8. Kuvvet;9. Pozisyon;9. Kuvvet;10. Pozisyon;10. Kuvvet;11. Pozisyon;11. Kuvvet;12. Pozisyon;12. Kuvvet
0;0;0;0;322,577684;6325,125977;322,576807;6222,145996;0;0;322,597444;6107,060059;322,597711;6066,161133;0;0;322,607324;6000,53418;322,60473;5975,871094;322,605913;5954,739258;322,608202;5935,601074
0;0;0;0;322,597559;6328,293945;322,597711;6225,980957;0;0;322,60782;6108,098145;322,607477;6066,850098;0;0;322,668665;5998,364746;322,659509;5974,391602;322,661379;5953,786133;322,671106;5935,589844
0;0;0;0;322,607973;6328,046875;322,60763;6227,273437;0;0;322,668169;6104,279297;322,668627;6064,012207;0;0;322,796152;6004,61377;322,781656;5978,144043;322,784364;5957,736328;322,800195;5940,91748
0;0;0;0;322,667063;6321,194824;322,668283;6221,355469;0;0;322,796381;6111,111816;322,796228;6070,382324;0;0;322,907884;6026,835937;322,90201;6000,15918;322,903345;5979,986328;322,90819;5964,78418
0;0;0;0;322,793863;6327,083984;322,794931;6228,822754;0;0;322,909334;6132,631348;322,908457;6092,260254;0;0;322,927606;6048,769043;322,926195;6021,963867;322,926424;6001,396973;322,927645;5984,668457
0;0;0;0;322,910211;6347,209961;322,90922;6248,952148;0;0;322,928217;6156,439453;322,928179;6115,037109;0;0;322,95038;6058,774902;322,948053;6033,979004;322,948091;6013,374023;322,950762;5995,811035
0;0;0;0;322,928903;6371,938477;322,929094;6273,858398;0;0;322,950456;6164,75293;322,950189;6124,372559;0;0;322,968385;6062,483398;322,966745;6037,025879;322,966707;6016,312988;322,968462;5998,224609
0;0;0;0;322,950266;6378,408203;322,950342;6280,922852;0;0;322,96808;6169,105957;322,967966;6128,160645;0;0;322,981012;6063,422852;322,979791;6039,636719;322,97941;6018,914062;322,981088;6000,797852
0;0;0;0;322,967394;6382,002441;322,967623;6285,711914;0;0;322,980593;6168,269531;322,980745;6128,310059;0;0;322,987993;6061,422852;322,987459;6036,805664;322,987497;6015,984863;322,988298;5997,506348
0;0;0;0;322,979982;6378,466797;322,979868;6282,900391;0;0;322,988374;6166,778809;322,988031;6126,420898;0;0;322,992227;6057,995605;322,992075;6034,883789;322,992189;6014,243164;322,992494;5995,896973
0;0;0;0;322,987879;6375,908691;322,987383;6281,447266;0;0;322,99238;6161,642578;322,992189;6122,154297;0;0;322,994936;6052,610352;322,994898;6028,681152;322,99505;6008,097168;322,995088;5989,391602
0;0;0;0;322,992304;6368,174316;322,992342;6274,234863;0;0;322,99505;6156,905273;322,994898;6116,960937;0;0;322,996729;6047,181152;322,996691;6024,712891;322,996843;6004,247559;322,996729;5985,703613
0;0;0;0;322,995127;6362,568848;322,995241;6269,831055;0;0;322,996652;6149,733887;322,996691;6110,744629;0;0;322,997911;6040,839355;322,997759;6017,448242;322,997911;5996,974121;322,997835;5978,232422
0;0;0;0;322,996919;6352,84082;322,99711;6260,794434;0;0;322,997797;6144,036621;322,997949;6104,602539;0;0;322,99856;6034,993652;322,99856;6012,953613;322,998712;5992,765625;322,99856;5974,298828
0;0;0;0;322,997988;6346,384766;322,998064;6255,466797;0;0;322,998598;6136,617187;322,998636;6098,108398;0;0;322,999056;6028,80127;322,999056;6005,649902;322,999094;5985,455078;322,999056;5966,791016
0;0;0;0;322,998674;6336,64502;322,99875;6246,227539;0;0;322,999018;6130,900879;322,999132;6091,985352;0;0;322,999437;6023,263184;322,999437;6001,384277;322,999323;5981,324219;322,999323;5963,063965
0;0;0;0;322,999132;6330,375488;322,999056;6240,991211;0;0;322,999323;6123,777344;322,999552;6085,737305;0;0;322,999666;6017,478516;322,999666;5994,369629;322,99959;5974,382812;322,999666;5955,964355
0;0;0;0;322,999399;6321,015137;322,999361;6231,996094;0;0;322,99959;6118,591797;322,999666;6080,045898;0;0;322,999857;6012,486328;322,999819;5990,633301;322,999704;5970,807129;322,999742;5952,727051
0;0;0;0;322,999552;6315,363281;322,999666;6227,307129;0;0;322,999742;6112,016602;322,999742;6074,243652;0;0;322,999857;6007,12793;322,999933;5984,219727;322,999857;5964,346191;322,999895;5946,100098
0;0;0;0;322,999742;6306,712891;322,999742;6219,010742;0;0;322,999819;6107,360352;322,999857;6069,145508;0;0;322,999895;6002,533203;322,999895;5980,889648;322,999933;5961,188965;322,999819;5943,243164
0;0;0;0;322,999819;6301,763672;322,999819;6214,929687;0;0;322,999857;6101,247559;322,999933;6063,95752;0;0;322,999933;5997,627441;322,999933;5974,88916;322,999933;5955,246094;322,999971;5937,129395
0;0;0;0;322,999819;6293,717285;322,999895;6207,204102;0;0;322,999895;6097,076172;322,999971;6059,291504;0;0;323,000009;5993,525391;322,999933;5972,020996;322,999895;5952,558594;322,999933;5934,768066
0;0;0;0;322,999857;6289,455078;322,999895;6203,682129;0;0;322,999895;6091,46582;322,999933;6054,553223;0;0;322,999933;5989,080078;322,999857;5966,447754;322,999933;5946,9375;322,999971;5929,005859
0;0;0;0;322,999933;6282,03418;322,999895;6196,551758;0;0;322,999933;6087,838867;322,999971;6050,383301;0;0;322,999819;5985,34668;322,999933;5963,967285;322,999933;5944,612793;322,999933;5926,953125
0;0;0;0;322,999971;6278,254883;322,999895;6193,493652;0;0;322,999895;6082,630859;322,999895;6046,013184;0;0;322,999895;5981,236328;322,999933;5958,766602;322,999933;5939,352539;322,999933;5921,526367
0;0;0;0;323,000009;6271,32959;322,999895;6186,795898;0;0;322,999933;6079,370605;322,999971;6042,131348;0;0;322,999895;5977,832031;322,999895;5956,62207;322,999895;5937,343262;322,999933;5919,797852
0;0;0;0;322,999933;6268,091309;322,999971;6184,177246;0;0;322,999933;6074,508789;322,999933;6038,134766;0;0;322,999971;5974,005371;322,999857;5951,697266;322,999971;5932,389648;322,999971;5914,648926
0;0;0;0;322,999933;6261,57959;323,000009;6177,749512;0;0;322,999971;6071,561523;322,999971;6034,637695;0;0;322,999857;5970,915039;322,999895;5949,871582;322,999933;5930,67041;322,999971;5913,183105
0;0;0;0;322,999895;6258,71875;322,999895;6175,503418;0;0;322,999971;6067,042969;322,999971;6030,877441;0;0;322,999933;5967,378906;322,999933;5945,157715;322,999933;5926,009277;323,000009;5908,280762
0;0;0;0;322,999857;6252,550781;322,999857;6169,564453;0;0;322,999895;6064,388672;322,999933;6027,638184;0;0;323,000047;5964,575195;323,000009;5943,564941;322,999933;5924,46875;322,999971;5907,120117
0;0;0;0;323,000009;6250,057129;322,999971;6167,640137;0;0;322,999933;6060,098633;322,999971;6024,136719;0;0;322,999971;5961,181152;322,999933;5939,081543;322,999933;5919,977539;323,000009;5902,389648
0;0;0;0;322,999933;6244,17627;322,999819;6161,943848;0;0;322,999895;6057,663574;322,999971;6021,164551;0;0;322,999971;5958,570312;322,999971;5937,650879;322,999933;5918,63916;322,999971;5901,383789
0;0;0;0;322,999971;6241,853027;322,999933;6160,241211;0;0;322,999933;6053,598633;323,000047;6017,89209;0;0;323,000009;5955,370117;323,000009;5933,413086;322,999933;5914,388184;322,999971;5896,875
0;0;0;0;322,999895;6236,270508;322,999933;6154,727539;0;0;323,000047;6051,378418;322,999933;6015,083008;0;0;323,000009;5952,912109;322,999971;5932,123535;322,999933;5913,231445;323,000009;5896,083984
0;0;0;0;322,999971;6234,269043;323,000009;6153,291992;0;0;322,999971;6047,499512;322,999971;6012,035156;0;0;322,996805;5949,880371;322,997415;5928,088867;322,997492;5909,063477;322,996843;5891,75
0;0;0;0;322,999857;6229,006348;322,999819;6148,044922;0;0;322,996805;6045,475098;322,996805;6009,32666;0;0;322,979143;5947,220215;322,982309;5926,750488;322,982118;5907,911621;322,979067;5890,712402
0;0;0;0;322,996805;6227,201172;322,996958;6146,787109;0;0;322,979524;6041,506836;322,979334;6006,111816;0;0;322,923525;5941,035156;322,93104;5919,999512;322,930811;5901,078125;322,922647;5883,074219
0;0;0;0;322,979563;6221,797363;322,980097;6141,46582;0;0;322,924173;6036,223633;322,924288;6000,227051;0;0;322,840212;5925,638672;322,849787;5907,036133;322,849825;5888,497559;322,84025;5869,56543
0;0;0;0;322,924555;6216,620117;322,925737;6137,133301;0;0;322,841318;6019,397949;322,841127;5984,27832;0;0;322,743433;5900,12793;322,753999;5881,249512;322,75419;5862,902832;322,743013;5842,955078
0;0;0;0;322,841585;6197,802734;322,841547;6118,830078;0;0;322,743547;5994,005371;322,74328;5958,605957;0;0;322,630708;5867,352051;322,642801;5851,110352;322,642877;5832,953125;322,630747;5812,351562
0;0;0;0;322,743356;6171,541992;322,743433;6093,608398;0;0;322,630632;5959,168457;322,63067;5924,79834;0;0;322,497309;5828,15918;322,511881;5811,296387;322,511308;5793,25293;322,49708;5772,413574
0;0;0;0;322,630937;6133,319336;322,63109;6056,152344;0;0;322,497728;5919,223145;322,497576;5884,995117;0;0;322,34411;5782,835449;322,359712;5768,136719;322,360056;5750,429687;322,343729;5729,595215
0;0;0;0;322,49727;6092,037109;322,497385;6016,044922;0;0;322,343958;5871,35791;322,343576;5838,239746;0;0;322,171419;5731,98584;322,189729;5716,911133;322,189653;5699,198242;322,171686;5678,116699
0;0;0;0;322,343729;6040,119629;322,343729;5965,702637;0;0;322,172144;5819,816406;322,171953;5786,628906;0;0;321,976793;5676,088379;321,997507;5662,95166;321,997278;5646,09375;321,977022;5625,044922
0;0;0;0;322,172144;5986,249512;322,171686;5913,027832;0;0;321,976984;5761,644043;321,976831;5729,22998;0;0;321,766107;5614,874023;321,78808;5602,141113;321,788233;5585,276855;321,76565;5563,470703
0;0;0;0;321,977175;5922,922363;321,977098;5851,633301;0;0;321,765802;5699,126953;321,765878;5668,258789;0;0;321,532915;5550,668945;321,55668;5539,500977;321,55668;5523,310547;321,533106;5502,184082
0;0;0;0;321,766184;5857,94043;321,765764;5788,497559;0;0;321,533144;5631,239746;321,533029;5601,992187;0;0;321,279505;5481,989746;321,305902;5470,916016;321,305902;5455,075684;321,279314;5433,335449
0;0;0;0;321,533335;5785,144043;321,532991;5717,845703;0;0;321,27939;5562,739258;321,279657;5532,324707;0;0;321,006716;5410,382324;321,034792;5401,381348;321,034982;5386,185059;321,006754;5365,245117
0;0;0;0;321,279314;5713,251953;321,279733;5646,79248;0;0;321,006601;5487,80957;321,006868;5459,527344;0;0;320,713632;5336,429687;320,743997;5326,335937;320,743845;5312,108887;320,713518;5291,13916
0;0;0;0;321,007135;5633,047363;321,006944;5569,108398;0;0;320,713632;5412,056641;320,713594;5383,981934;0;0;320,401094;5260,584473;320,433557;5252,431641;320,43329;5238,282715;320,401132;5217,743652
0;0;0;0;320,713785;5553,750977;320,713785;5491,931641;0;0;320,401171;5332,858398;320,401514;5305,649902;0;0;320,066698;5181,821289;320,100725;5173,363281;320,100954;5159,327637;320,066889;5138,845215
0;0;0;0;320,401743;5469,078613;320,401819;5409,283203;0;0;320,066622;5252,912109;320,066622;5225,924805;0;0;319,713838;5101,654785;319,749964;5095,599609;319,749887;5082,461914;319,713609;5062,532227
0;0;0;0;320,066736;5386,182617;320,066507;5327,785645;0;0;319,713762;5170,077148;319,713953;5144,612793;0;0;319,341562;5020,716797;319,379671;5013,57959;319,379709;5000,45752;319,341448;4980,605469
0;0;0;0;319,713877;5296,96582;319,714144;5240,634766;0;0;319,3416;5087,096191;319,341448;5062,558594;0;0;318,94819;4938,6875;318,988359;4933,911621;318,988245;4921,806152;318,948419;4902,408203
0;0;0;0;319,3416;5210,655762;319,341677;5156,92627;0;0;318,948381;5002,640137;318,948343;4978,822266;0;0;318,535555;4856,270996;318,577783;4850,28125;318,577745;4838,118164;318,535364;4819,003906
0;0;0;0;318,948419;5120,366211;318,948229;5068,261719;0;0;318,535326;4918,165527;318,535593;4895,319824;0;0;318,102167;4773,125488;318,146684;4769,481445;318,14657;4758,314453;318,102129;4739,664062
0;0;0;0;318,53544;5032,731445;318,535364;4983,019043;0;0;318,102091;4831,913086;318,102052;4810,571777;0;0;317,64921;4689,978027;317,694948;4685,097168;317,694872;4673,8125;317,649324;4655,448242
0;0;0;0;318,102167;4940,825684;318,102052;4893,444824;0;0;317,649439;4747,513184;317,649362;4726,355957;0;0;317,194879;4607,336914;317,239893;4603,302246;317,23974;4593,628418;317,194841;4575,869141
0;0;0;0;317,649439;4853,458496;317,649477;4806,966309;0;0;317,194803;4661,967285;317,195108;4640,729492;0;0;316,746767;4525,582031;316,79178;4521,263672;316,79178;4510,848633;316,746576;4493,663574
0;0;0;0;317,195146;4762,428711;317,194879;4718,065918;0;0;316,746805;4579,063477;316,746767;4559,449219;0;0;316,297434;4447,223633;316,342218;4444,163086;316,342333;4434,71582;316,297281;4418,817383
0;0;0;0;316,746958;4676,973145;316,74711;4634,690918;0;0;316,29751;4498,694824;316,297357;4479,67041;0;0;315,846536;4371,895996;315,89155;4367,867676;315,891359;4358,195312;315,846498;4342,202637
0;0;0;0;316,297548;4590,847168;316,297548;4550,619141;0;0;315,846536;4421,799316;315,846575;4402,900391;0;0;315,396593;4299,660645;315,441683;4296,230957;315,441644;4287,450195;315,396555;4272,180176
0;0;0;0;315,846613;4512,984375;315,846575;4472,839355;0;0;315,396555;4346,473633;315,396555;4329,359863;0;0;314,946649;4229,231445;314,99151;4225,358887;314,99151;4216,409668;314,946802;4201,561035
0;0;0;0;315,396593;4433,565918;315,396631;4394,724609;0;0;314,94684;4275,966797;314,946649;4258,321777;0;0;314,496973;4161,86084;314,541834;4159,214844;314,541719;4151,135742;314,497049;4136,831055
0;0;0;0;314,946764;4360,04248;314,946726;4323,611328;0;0;314,496858;4206,365723;314,496935;4190,286133;0;0;314,046419;4097,12207;314,091471;4093,44873;314,091585;4084,523926;314,046419;4071,243164
0;0;0;0;314,497049;4286,779297;314,496897;4251,962891;0;0;314,046343;4141,132324;314,046381;4124,503906;0;0;313,596819;4034,083496;313,641527;4032,079102;313,641565;4024,48584;313,596666;4011,227539
0;0;0;0;314,046419;4220,23291;314,046457;4185,705078;0;0;313,596781;4076,447754;313,596704;4061,40918;0;0;313,146494;3974,359375;313,19185;3970,346191;313,191736;3962,911621;313,146646;3949,977051
0;0;0;0;313,596857;4151,739746;313,596819;4119,202637;0;0;313,146646;4015,868164;313,146608;4000,199707;0;0;312,696207;3916,102051;312,741144;3913,71875;312,741144;3906,557617;312,696245;3894,09082
0;0;0;0;313,146723;4090,132812;313,146646;4057,828125;0;0;312,696131;3955,634766;312,696245;3941,42627;0;0;312,247026;3859,34082;312,291849;3855,888672;312,291811;3848,45752;312,246912;3836,702148
0;0;0;0;312,696245;4026,377441;312,696131;3995,910645;0;0;312,247064;3899,092773;312,24695;3884,264648;0;0;311,796167;3805,229004;311,841448;3802,918457;311,841371;3796,223145;311,796053;3784,481445
0;0;0;0;312,24695;3968,647461;312,247103;3938,742676;0;0;311,796243;3842,669434;311,796091;3828,741699;0;0;311,346224;3751,875488;311,391351;3748,581055;311,391351;3741,468262;311,346147;3730,007812
0;0;0;0;311,796129;3909,429687;311,796205;3880,689453;0;0;311,346147;3789,305176;311,346147;3775,152344;0;0;310,896547;3700,983398;310,94137;3698,789551;310,941294;3692,432617;310,896585;3681,369141
0;0;0;0;311,346338;3855,872559;311,346109;3827,213867;0;0;310,896662;3736,69043;310,896471;3723,321289;0;0;310,44626;3650,615234;310,491655;3647,430664;310,491541;3641,073242;310,446413;3629,794922
0;0;0;0;310,896547;3799,306641;310,8967;3772,145508;0;0;310,446337;3686,64209;310,446451;3672,8125;0;0;309,996126;3602,489258;310,040949;3600,043457;310,041025;3594,381348;309,995973;3583,880371
0;0;0;0;310,446413;3749,030762;310,446413;3722,348633;0;0;309,996126;3636,478516;309,996088;3623,821777;0;0;309,546564;3554,772461;309,591501;3551,676758;309,591539;3545,250977;309,546411;3534,891602
0;0;0;0;309,996126;3696,416504;309,99605;3670,726562;0;0;309,546526;3588,880859;309,546602;3576,371094;0;0;309,095743;3508,685059;309,140909;3507,138184;309,140871;3500,980957;309,095819;3490,980469
0;0;0;0;309,546678;3648,631836;309,546678;3623,290527;0;0;309,095857;3541,54834;309,095896;3529,496582;0;0;308,645952;3463,270996;308,690622;3460,65332;308,690584;3454,504395;308,645838;3444,63916
0;0;0;0;309,095934;3598,61377;309,095857;3574,189941;0;0;308,645876;3496,331055;308,645952;3484,34375;0;0;308,196886;3419,747559;308,241899;3417,910156;308,241976;3412,795898;308,196848;3403,219727
0;0;0;0;308,645952;3553,340332;308,645914;3529,155762;0;0;308,19681;3451,261719;308,19681;3439,742676;0;0;307,745645;3376,453613;307,790888;3373,92334;307,790888;3368,027344;307,745798;3358,529785
0;0;0;0;308,197;3505,358887;308,196962;3482,035156;0;0;307,745722;3407,839844;307,745722;3396,337891;0;0;307,29616;3334,807617;307,340906;3333,100098;307,340944;3328,189941;307,296312;3318,646973
0;0;0;0;307,745874;3462,742676;307,74576;3439,652832;0;0;307,296274;3365,073242;307,296274;3354,010742;0;0;306,84633;3293,629395;306,891229;3290,82373;306,891382;3285,211426;306,84614;3276,158691
0;0;0;0;307,296274;3416,821777;307,296198;3394,552246;0;0;306,846216;3323,793457;306,84614;3312,452637;0;0;306,396005;3253,002441;306,440981;3251,665039;306,440866;3246,685059;306,395929;3237,820801
0;0;0;0;306,846063;3376,146484;306,846216;3353,680664;0;0;306,395967;3282,051758;306,395891;3271,437988;0;0;305,9461;3213,709473;305,990923;3211,013672;305,990885;3205,626953;305,9461;3196,814453
0;0;0;0;306,395929;3332,37207;306,396044;3310,694336;0;0;305,946253;3242,82373;305,946214;3231,628418;0;0;305,496576;3175,023926;305,541666;3173,4375;305,541628;3168,643555;305,496385;3160,13916
0;0;0;0;305,9461;3293,046387;305,946138;3271,54834;0;0;305,496309;3203,052734;305,496424;3192,838867;0;0;305,045336;3136,575195;305,090578;3134,236328;305,090578;3128,75;305,04545;3120,238281
0;0;0;0;305,496347;3250,665039;305,4965;3230,197754;0;0;305,045297;3164,973633;305,04545;3154,391113;0;0;304,596041;3099,525391;304,640672;3098,045898;304,640787;3093,461426;304,596079;3085,246582
0;0;0;0;305,045259;3213,26416;305,045488;3192,563965;0;0;304,595812;3126,258301;304,596117;3116,709473;0;0;304,146021;3062,441406;304,191416;3060,194824;304,191606;3055,12793;304,146097;3046,695801
0;0;0;0;304,595888;3172,375977;304,596002;3152,405762;0;0;304,145906;3089,620117;304,146097;3079,389648;0;0;303,695467;3026,73584;303,740518;3025,268555;303,740518;3020,883301;303,695543;3012,933594
0;0;0;0;304,145944;3136,463379;304,146173;3116,560547;0;0;303,695619;3052,538574;303,695505;3043,017578;0;0;303,246515;2990,854492;303,291223;2988,637695;303,291071;2983,784668;303,246439;2975,916016
0;0;0;0;303,695467;3096,93457;303,695581;3078,069824;0;0;303,246439;3017,224609;303,246477;3007,599121;0;0;302,795885;2956,359375;302,841165;2954,983398;302,841203;2950,742676;302,79577;2943,05957
0;0;0;0;303,246439;3062,368164;303,246439;3043,272949;0;0;302,795809;2981,383301;302,795885;2972,133301;0;0;302,345979;2921,669434;302,390878;2919,212891;302,390878;2914,505371;302,346018;2906,934082
0;0;0;0;302,795847;3024,206543;302,795885;3005,976562;0;0;302,346018;2947,196289;302,345827;2937,542969;0;0;301,896112;2888,283691;301,941088;2886,937012;301,940859;2882,818848;301,896112;2875,402832
0;0;0;0;302,345827;2990,84668;302,345865;2972,086426;0;0;301,896227;2912,550781;301,896189;2903,499512;0;0;301,445749;2854,60791;301,491068;2852,248535;301,491144;2847,660156;301,445711;2840,245605
0;0;0;0;301,896227;2953,845215;301,896112;2936,007812;0;0;301,445711;2879,609375;301,445749;2870,244629;0;0;300,9955;2822,18457;301,040285;2820,899414;301,040323;2816,922363;300,995615;2809,692383
0;0;0;0;301,445711;2921,353516;301,445711;2903,761719;0;0;300,9955;2845,670898;300,995424;2836,983887;0;0;300,546129;2789,43457;300,590952;2787,141113;300,59099;2782,746094;300,546167;2775,477051
0;0;0;0;300,995424;2885,705566;300,995577;2868,418945;0;0;300,546091;2813,719727;300,546091;2804,687012;0;0;300,095728;2757,68457;300,141199;2756,730469;300,141161;2752,880371;300,095728;2745,871582
0;0;0;0;300,546129;2854,203125;300,546167;2837,181641;0;0;300,095651;2780,782227;300,095728;2772,377441;0;0;299,645708;2725,896484;299,690302;2723,863281;299,690378;2719,551758;299,645593;2712,553223
0;0;0;0;300,095613;2819,275879;300,095804;2802,846191;0;0;299,64567;2749,541504;299,64567;2740,972168;0;0;299,19626;2695,219727;299,241197;2694,3125;299,241197;2690,550781;299,196298;2683,512695
0;0;0;0;299,64567;2789,000488;299,64567;2772,55127;0;0;299,196337;2717,662598;299,196298;2709,48584;0;0;298,745363;2664,276855;298,790682;2662,239746;298,79072;2658,004883;298,745287;2651,223145
0;0;0;0;299,196222;2755,256836;299,196298;2739,095215;0;0;298,745439;2687,074707;298,745401;2678,657227;0;0;298,29603;2634,346191;298,340738;2633,412598;298,340814;2629,796875;298,295954;2623,159668
0;0;0;0;298,745325;2725,326172;298,745363;2709,616699;0;0;298,29603;2656,170898;298,296068;2648,162109;0;0;297,845934;2604,098633;297,890985;2602,083984;297,890909;2598,008789;297,84601;2591,367187
0;0;0;0;298,295915;2692,38623;298,295915;2677,029297;0;0;297,845934;2626,505371;297,845934;2618,138184;0;0;297,395418;2574,857422;297,440546;2573,780273;297,440546;2570,228027;297,395456;2563,804687
0;0;0;0;297,845857;2663,760254;297,845896;2648,013672;0;0;297,39538;2596,091309;297,395532;2588,090332;0;0;296,945741;2545,512207;296,990373;2543,322266;296,990488;2539,317871;296,945741;2532,869141
0;0;0;0;297,395494;2631,553223;297,395456;2616,29248;0;0;296,945665;2567,11084;296,945665;2558,960937;0;0;296,496065;2516,669922;296,541078;2515,623047;296,541002;2512,196777;296,495989;2505,880371
0;0;0;0;296,945741;2603,140137;296,94578;2588,043457;0;0;296,496103;2537,379395;296,496065;2529,803223;0;0;296,045511;2487,912109;296,090601;2485,780273;296,090524;2481,907227;296,045511;2475,342773
0;0;0;0;296,496027;2571,822754;296,496103;2556,789551;0;0;296,045511;2508,831543;296,045549;2500,994141;0;0;295,595835;2459,714355;295,640581;2458,64502;295,640619;2455,347168;295,595758;2449,12793
0;0;0;0;296,045587;2544,28418;296,045511;2529,42334;0;0;295,595911;2479,592285;295,595873;2472,474609;0;0;295,145967;2431,273926;295,191171;2429,342773;295,191095;2425,602539;295,145967;2419,376465
0;0;0;0;295,595796;2513,161621;295,595949;2498,744629;0;0;295,145929;2452,041992;295,145853;2444,23584;0;0;294,694994;2403,811035;294,740274;2402,761719;294,740198;2399,595215;294,69507;2393,497559
0;0;0;0;295,145929;2486,435547;295,145929;2471,938965;0;0;294,69507;2423,209961;294,69507;2416,268555;0;0;294,246385;2375,895996;294,290903;2373,969727;294,290941;2370,313965;294,246271;2364,233398
0;0;0;0;294,694994;2455,885742;294,695032;2442,088867;0;0;294,246271;2395,983398;294,246271;2388,57666;0;0;293,795603;2348,95459;293,840807;2347,949707;293,840807;2344,839844;293,795603;2338,87207
0;0;0;0;294,246195;2429,466309;294,246156;2415,577148;0;0;293,795603;2367,838379;293,795603;2361,105469;0;0;293,345545;2321,527344;293,39052;2319,451172;293,390482;2316,066406;293,345697;2309,882812
0;0;0;0;293,795526;2399,675293;293,795564;2386,259277;0;0;293,345545;2341,155273;293,345506;2333,714844;0;0;292,896097;2295,09375;292,940843;2294,141602;292,940958;2291,061523;292,895983;2285,263184
0;0;0;0;293,345468;2374,039551;293,345468;2360,266113;0;0;292,895944;2313,533203;292,896059;2306,689453;0;0;292,445658;2268,159668;292,490938;2266,384277;292,490862;2262,620117;292,445734;2256,777832
0;0;0;0;292,896059;2344,590332;292,896059;2331,232422;0;0;292,445619;2287,359863;292,445696;2280,261719;0;0;291,995371;2242,227539;292,040346;2241,311035;292,040308;2238,341309;291,995447;2232,653809
0;0;0;0;292,445696;2319,48877;292,445772;2306,028809;0;0;291,995371;2260,235352;291,995371;2253,575684;0;0;291,546152;2215,718262;291,590898;2213,788086;291,590975;2210,308105;291,546076;2204,590332
0;0;0;0;291,995447;2290,385254;291,995485;2277,524414;0;0;291,546076;2234,472656;291,54619;2227,575684;0;0;291,095484;2189,979492;291,14084;2189,350586;291,14084;2186,232422;291,095407;2180,925781
0;0;0;0;291,545999;2265,678223;291,546076;2252,766113;0;0;291,095445;2207,82959;291,095407;2201,324219;0;0;290,645464;2164,180664;290,690325;2162,257812;290,690325;2158,85791;290,64554;2153,066406
0;0;0;0;291,095369;2237,373535;291,095484;2224,730957;0;0;290,645502;2182,505371;290,645502;2175,726562;0;0;290,196359;2138,905762;290,241258;2138,26416;290,241297;2135,442871;290,196436;2129,978027
0;0;0;0;290,645464;2213,041016;290,645464;2200,403809;0;0;290,196321;2156,306641;290,196283;2149,949707;0;0;289,745233;2113,280762;289,790628;2111,585449;289,790514;2108,297852;289,745348;2102,805176
0;0;0;0;290,196398;2185,181152;290,196474;2172,808594;0;0;289,745348;2131,419922;289,745348;2124,621094;0;0;289,295519;2088,557129;289,34038;2087,779297;289,340227;2085,228516;289,295519;2079,87793
0;0;0;0;289,745271;2161,28418;289,74531;2148,904785;0;0;289,295481;2105,368652;289,295481;2099,393066;0;0;288,845766;2063,457031;288,890741;2061,662598;288,890856;2058,446289;288,845575;2053,024902
0;0;0;0;289,295633;2133,589355;289,295595;2121,681641;0;0;288,84569;2081,049316;288,845766;2074,382812;0;0;288,395517;2038,931763;288,440683;2038,398315;288,440607;2035,52063;288,395479;2030,213745
0;0;0;0;288,845766;2110,233398;288,845804;2098,166992;0;0;288,395593;2055,537598;288,395479;2049,494629;0;0;287,94565;2014,213257;287,990473;2012,3927;287,990434;2009,254517;287,94565;2003,90564
0;0;0;0;288,395479;2082,921387;288,395593;2071,26416;0;0;287,945688;2031,355347;287,945688;2024,870483;0;0;287,495897;1989,946167;287,540949;1989,458862;287,540872;1986,6698;287,495897;1981,448853
0;0;0;0;287,945612;2059,911621;287,945612;2047,892944;0;0;287,495897;2005,955444;287,495897;2000,23645;0;0;287,045458;1965,479614;287,090433;1963,706177;287,090471;1960,646851;287,045267;1955,210327
0;0;0;0;287,495706;2033,113892;287,495783;2021,523315;0;0;287,045305;1982,236938;287,045229;1975,854858;0;0;286,595819;1941,444458;286,640375;1940,84436;286,640299;1938,312622;286,595819;1933,160034
0;0;0;0;287,045191;2010,167114;287,045267;1998,410522;0;0;286,595667;1957,091675;286,595629;1951,510376;0;0;286,145914;1917,225952;286,19108;1915,585327;286,19108;1912,566772;286,14599;1907,200806
0;0;0;0;286,595629;1983,640259;286,595667;1972,117065;0;0;286,14599;1933,639038;286,146066;1927,233521;0;0;285,695322;1893,535767;285,74045;1892,994263;285,740297;1890,495239;285,695398;1885,423462
0;0;0;0;286,145952;1961,021118;286,145876;1949,474243;0;0;285,695284;1908,75769;285,69536;1903,345825;0;0;285,24576;1869,37439;285,290659;1867,975464;285,290659;1864,977173;285,245836;1859,862671
0;0;0;0;285,695246;1934,594604;285,695398;1923,689087;0;0;285,245683;1885,564575;285,24576;1879,295288;0;0;284,795358;1846,085083;284,840601;1845,622437;284,840563;1843,138062;284,795473;1838,13562
0;0;0;0;285,245798;1912,383911;285,245836;1901,114624;0;0;284,79532;1860,941772;284,795473;1855,405884;0;0;284,345529;1822,140503;284,390276;1820,776245;284,390352;1817,648804;284,345415;1812,614868
0;0;0;0;284,795358;1886,197144;284,795397;1875,335327;0;0;284,345529;1837,931763;284,345567;1831,993042;0;0;283,895815;1799,104858;283,940637;1798,641235;283,940561;1796,231323;283,895891;1791,301392
